FlightDate,arrTime,DepDelay,TaxiMid,ArrDelay,ElapseTimeMid,AirTime,Distance
2022/1/6,1749,-3,4,-1,2,151,1188
2022/1/6,1750,-12,13,-20,-8,79,431
2022/1/6,1751,11,38,26,15,121,788
2022/1/6,1751,40,9,36,-4,101,795
2022/1/6,1751,32,3,6,-26,108,804
2022/1/6,1751,0,1,2,2,152,1205
2022/1/6,1751,1,12,4,3,149,1171
2022/1/6,1751,-4,4,-19,-15,165,1067
2022/1/6,1752,-6,29,-5,1,105,642
2022/1/6,1752,9,6,-1,-10,118,852
2022/1/6,1752,0,3,-8,-8,153,1075
2022/1/6,1752,44,6,22,-22,68,447
2022/1/6,1753,3,-1,-14,-17,57,280
2022/1/6,1753,-2,14,-23,-21,188,1192
2022/1/6,1754,18,-8,-2,-20,134,1095
2022/1/6,1755,-2,15,6,8,189,1504
2022/1/6,1756,7,11,-35,-42,131,1034
2022/1/6,1756,-6,26,1,7,50,247
2022/1/6,1756,-3,5,-32,-29,131,1042
2022/1/6,1756,27,7,18,-9,52,312
2022/1/6,1756,14,3,-14,-28,144,985
2022/1/6,1757,3,-13,17,14,132,1090
2022/1/6,1758,-1,10,-14,-13,24,113
2022/1/6,1759,84,11,59,-25,134,1034
2022/1/6,1759,15,-2,-11,-26,160,1102
2022/1/6,1759,-4,22,-7,-3,250,1562
2022/1/6,1800,-5,-1,-19,-14,145,925
2022/1/6,1800,40,4,11,-29,133,1163
2022/1/6,1802,-12,5,-26,-14,130,861
2022/1/6,1802,5,6,-1,-6,161,1021
2022/1/6,1803,58,15,63,5,82,562
2022/1/6,1804,66,7,34,-32,124,852
2022/1/6,1804,-4,4,-11,-7,148,936
2022/1/6,1805,9,2,6,-3,52,309
2022/1/6,1805,26,7,16,-10,49,282
2022/1/6,1805,14,7,5,-9,51,341
2022/1/6,1805,13,-4,20,7,29,148
2022/1/6,1805,-3,1,-17,-14,123,761
2022/1/6,1805,-7,3,-6,1,155,1195
2022/1/6,1806,-4,7,-15,-11,21,102
2022/1/6,1806,-10,3,-27,-17,65,364
2022/1/6,1808,-6,17,4,10,66,304
2022/1/6,1809,1,2,-14,-15,128,844
2022/1/6,1810,3,4,-4,-7,165,1313
2022/1/6,1811,-4,3,-20,-16,111,802
2022/1/6,1812,1,17,0,-1,37,191
2022/1/6,1812,0,6,-23,-23,165,1149
2022/1/6,1812,62,-8,92,30,72,436
2022/1/6,1813,-5,3,-37,-32,72,422
2022/1/6,1814,-9,18,-15,-6,70,482
2022/1/6,1814,21,-1,20,-1,63,328
2022/1/6,1814,-5,19,-10,-5,64,396
2022/1/6,1815,-2,4,30,-6,158,1303
2022/1/6,1815,21,12,-8,-10,60,354
2022/1/6,1815,46,21,11,-16,95,701
2022/1/6,1819,71,3,59,-12,190,1235
2022/1/6,1819,32,4,34,2,123,879
2022/1/6,1820,2,48,38,36,134,771
2022/1/6,1821,-3,6,-3,0,153,1164
2022/1/6,1821,14,24,11,-3,147,986
2022/1/6,1823,11,9,-27,-38,116,801
2022/1/6,1824,26,4,-7,-33,160,1385
2022/1/6,1824,-2,12,-6,-4,25,89
2022/1/6,1825,1,-6,-10,-11,163,1091
2022/1/6,1825,-6,5,-19,-13,146,925
2022/1/6,1825,-1,4,-22,-21,154,956
2022/1/6,1825,44,10,30,-14,135,972
2022/1/6,1826,-9,6,-5,4,194,1476
2022/1/6,1826,-1,-16,-2,-1,103,689
2022/1/6,1826,-6,9,-6,0,38,190
2022/1/6,1827,12,-22,23,11,104,603
2022/1/6,1828,-4,0,-48,-44,121,846
2022/1/6,1829,34,8,10,-24,155,1075
2022/1/6,1829,45,1,30,-15,41,247
2022/1/6,1829,65,29,60,-5,138,926
2022/1/6,1830,-8,-4,-1,7,220,1416
2022/1/6,1830,-9,0,-6,3,63,395
2022/1/6,1830,35,3,27,-8,65,383
2022/1/6,1830,-2,7,-9,-7,75,444
2022/1/6,1831,3,-1,-18,-21,123,985
2022/1/6,1831,-11,-1,-21,-10,33,140
2022/1/6,1833,10,11,-21,-31,133,977
2022/1/6,1833,-2,2,-7,-5,149,1222
2022/1/6,1833,41,20,49,8,35,134
2022/1/6,1833,8,2,-2,-10,43,239
2022/1/6,1833,49,8,43,-6,65,419
2022/1/6,1834,29,32,25,-4,125,968
2022/1/6,1834,15,-9,14,-1,184,1209
2022/1/6,1834,275,7,264,-11,105,862
2022/1/6,1834,-1,-24,4,5,79,546
2022/1/6,1834,14,7,-1,-15,216,1389
2022/1/6,1839,-5,2,-21,-16,49,293
2022/1/6,1840,8,-23,12,4,92,643
2022/1/6,1840,-6,-7,0,6,148,954
2022/1/6,1841,0,-5,-4,-4,143,966
2022/1/6,1841,0,-1,-10,-10,158,1075
2022/1/6,1841,-4,-19,4,8,118,936
2022/1/6,1842,4,1,-23,-27,125,917
2022/1/6,1843,-5,0,-6,-1,127,1009
2022/1/6,1844,56,15,49,-7,32,148
2022/1/6,1845,-8,8,-32,-24,213,1389
2022/1/6,1846,-2,48,24,26,125,782
2022/1/6,1847,12,7,7,-5,70,528
2022/1/6,1847,39,10,37,-2,172,1390
2022/1/6,1847,0,-6,-3,-3,53,305
2022/1/6,1848,-2,6,-12,-10,125,925
2022/1/6,1849,-3,-23,11,14,191,1530
2022/1/6,1849,6,2,-8,-14,179,1360
2022/1/6,1849,-7,3,-21,-14,184,1438
2022/1/6,1850,-3,3,-10,-7,91,667
2022/1/6,1850,-1,5,-10,-9,71,436
2022/1/6,1850,4,1,-7,-11,128,1055
2022/1/6,1850,80,6,55,-25,177,1616
2022/1/6,1851,4,-4,-3,-7,217,1825
2022/1/6,1851,3,7,-5,-8,266,2007
2022/1/6,1851,50,13,36,-14,165,1368
2022/1/6,1851,61,8,61,0,171,1374
2022/1/6,1855,33,11,9,-24,203,1400
2022/1/6,1855,0,27,16,16,152,986
2022/1/6,1855,-10,-6,-2,8,157,848
2022/1/6,1856,-1,16,-4,-3,43,224
2022/1/6,1856,0,-3,-4,-4,238,1597
2022/1/6,1856,44,5,50,6,201,1158
2022/1/6,1857,-4,8,-14,-10,70,469
2022/1/6,1857,-3,7,-8,-5,188,1162
2022/1/6,1858,26,8,18,-8,184,1635
2022/1/6,1858,242,4,238,-4,149,1226
2022/1/6,1859,55,6,54,-1,200,1624
2022/1/6,1900,21,7,5,-16,126,854
2022/1/6,1900,7,2,0,-7,113,862
2022/1/6,1900,97,7,90,-7,140,1164
2022/1/6,1901,8,-2,6,-2,205,1325
2022/1/6,1901,157,28,178,21,133,785
2022/1/6,1901,-6,-8,-23,-17,175,1106
2022/1/6,1902,-1,16,-2,-1,62,354
2022/1/6,1903,18,9,-6,-15,119,787
2022/1/6,1903,-3,18,3,-1,33,164
2022/1/6,1903,-2,5,-4,-4,214,1400
2022/1/6,1903,48,7,-6,-10,185,1660
2022/1/6,1903,-3,25,38,-3,66,461
2022/1/6,1904,13,9,1,-12,83,641
2022/1/6,1904,-3,8,-8,-5,183,1430
2022/1/6,1905,111,3,85,-26,124,859
2022/1/6,1905,-8,23,-8,0,29,140
2022/1/6,1906,24,4,21,-3,158,1379
2022/1/6,1907,-4,5,-16,-12,65,426
2022/1/6,1907,7,4,-9,-16,112,731
2022/1/6,1908,13,8,17,4,187,1464
2022/1/6,1909,37,4,30,-7,40,191
2022/1/6,1909,-7,2,-35,-28,148,1272
2022/1/6,1909,10,-1,19,9,150,1182
2022/1/6,1912,-6,5,-27,-21,188,1606
2022/1/6,1913,16,27,13,-3,160,1117
2022/1/6,1913,73,9,43,-30,120,937
2022/1/6,1914,17,-27,49,32,71,444
2022/1/6,1914,-9,7,-12,-3,147,936
2022/1/6,1915,-6,4,-24,-18,78,551
2022/1/6,1918,34,7,18,-16,101,744
2022/1/6,1918,-12,-6,-27,-15,45,270
2022/1/6,1918,-6,25,10,16,150,958
2022/1/6,1918,-13,2,-28,-15,39,190
2022/1/6,1919,-6,-8,-11,-5,73,431
2022/1/6,1919,-10,10,-36,-26,38,224
2022/1/6,1920,-11,-10,-20,-9,37,229
2022/1/6,1920,-2,9,-19,-17,125,989
2022/1/6,1921,-10,-11,-34,-24,143,868
2022/1/6,1921,-2,9,-6,-4,34,134
2022/1/6,1921,42,12,24,-18,155,1320
2022/1/6,1921,-9,5,-3,6,94,550
2022/1/6,1922,-7,5,-23,-16,82,592
2022/1/6,1923,-10,-13,-27,-17,28,102
2022/1/6,1923,-7,4,-23,-16,238,1562
2022/1/6,1924,-2,6,-17,-15,43,247
2022/1/6,1925,-4,11,-1,3,98,674
2022/1/6,1925,26,29,40,14,115,756
2022/1/6,1926,0,-8,1,1,54,323
2022/1/6,1926,-10,1,-7,3,154,1205
2022/1/6,1927,0,8,-14,-14,146,1171
2022/1/6,1927,-8,4,-10,-2,145,1126
2022/1/6,1929,7,29,6,-1,90,667
2022/1/6,1930,-7,-5,-25,-18,214,1372
2022/1/6,1931,-11,-20,-10,1,48,282
2022/1/6,1931,27,5,16,-11,134,1067
2022/1/6,1931,1,5,-22,-23,277,2165
2022/1/6,1931,-4,-2,1,5,116,868
2022/1/6,1931,-8,-5,-8,0,82,569
2022/1/6,1932,58,17,47,-11,119,913
2022/1/6,1932,-4,9,-15,-11,49,309
2022/1/6,1932,-4,-5,-7,-3,151,1188
2022/1/6,1933,22,10,3,-19,208,1381
2022/1/6,1934,80,4,69,-11,50,319
2022/1/6,1935,-4,-8,-11,-7,63,351
2022/1/6,1935,-10,10,2,12,34,140
2022/1/6,1935,-7,-8,-15,-8,55,280
2022/1/6,1935,-6,3,-9,-3,130,1055
2022/1/6,1935,3,14,-7,-10,191,1660
2022/1/6,1935,68,13,77,9,235,1389
2022/1/6,1935,10,1,-15,-25,181,1616
2022/1/6,1936,40,38,45,5,135,1034
2022/1/6,1936,16,4,1,-15,40,239
2022/1/6,1937,22,0,17,-5,63,441
2022/1/6,1938,-3,7,-20,-17,116,813
2022/1/6,1938,-1,-6,-17,-16,122,821
2022/1/6,1940,-10,-1,-14,-4,80,460
2022/1/6,1940,46,4,21,-25,135,945
2022/1/6,1941,-5,9,-9,-4,42,175
2022/1/6,1941,-3,-1,-13,-10,159,1121
2022/1/6,1942,21,24,22,1,39,201
2022/1/6,1943,-11,-32,3,14,45,227
2022/1/6,1943,-7,2,-17,-10,25,89
2022/1/6,1943,-9,-12,-7,2,89,571
2022/1/6,1944,-12,6,-13,-1,132,1051
2022/1/6,1944,-5,8,-11,-6,78,562
2022/1/6,1944,-8,6,-11,-3,82,551
2022/1/6,1945,7,1,8,1,39,190
2022/1/6,1945,27,-97,115,88,42,216
2022/1/6,1946,-2,-6,6,8,44,181
2022/1/6,1946,-8,2,-13,-5,120,801
2022/1/6,1947,-5,0,-18,-13,53,358
2022/1/6,1947,-4,-3,5,9,40,190
2022/1/6,1947,-5,9,-10,-5,184,1192
2022/1/6,1948,11,3,3,-8,39,189
2022/1/6,1948,14,9,8,-6,143,973
2022/1/6,1948,-7,-1,-7,0,191,1464
2022/1/6,1948,9,1,5,-4,158,1235
2022/1/6,1949,51,-4,64,13,159,1232
2022/1/6,1949,-8,10,-6,2,171,1345
2022/1/6,1950,6,-12,1,-5,50,285
2022/1/6,1950,-9,5,-5,4,76,447
2022/1/6,1951,67,25,60,-7,132,871
2022/1/6,1951,49,27,66,17,162,1346
2022/1/6,1951,54,5,39,-15,203,1303
2022/1/6,1952,-7,-1,-3,4,207,1212
2022/1/6,1953,-1,17,-6,-5,77,551
2022/1/6,1953,7,-1,-1,-8,103,813
2022/1/6,1954,9,-6,0,-9,158,1089
2022/1/6,1955,-6,-3,-9,-3,59,304
2022/1/6,1955,-2,-7,6,8,176,1431
2022/1/6,1956,23,10,27,4,163,1211
2022/1/6,1956,29,11,20,-9,41,224
2022/1/6,1956,-4,-27,8,12,45,247
2022/1/6,1957,0,0,-9,-9,54,328
2022/1/6,1957,-8,35,-8,0,57,359
2022/1/6,1958,44,4,27,-17,142,929
2022/1/6,1959,77,3,69,-8,106,813
2022/1/6,1959,12,18,18,6,35,158
2022/1/6,1959,15,5,-3,-18,52,295
2022/1/6,1959,-7,-5,13,20,30,113
2022/1/6,1959,-5,1,-12,-7,145,862
2022/1/6,2000,1,13,5,-27,173,1190
2022/1/6,2000,35,22,-26,-5,182,1218
2022/1/6,2000,-6,41,30,11,47,237
2022/1/6,2000,-7,-3,5,12,78,489
2022/1/6,2002,-8,-14,11,19,56,312
2022/1/6,2002,43,2,37,-6,30,134
2022/1/6,2002,-13,-13,-18,-5,64,364
2022/1/6,2002,-10,12,-16,-6,138,1090
2022/1/6,2007,-5,47,18,23,118,733
2022/1/6,2007,-5,27,20,25,84,431
2022/1/6,2008,-3,11,-7,-4,210,1389
2022/1/6,2009,0,6,4,4,161,1246
2022/1/6,2010,18,8,20,2,28,148
2022/1/6,2011,29,12,21,-8,178,1184
2022/1/6,2012,-1,15,-12,-11,109,731
2022/1/6,2012,-10,1,-18,-8,130,854
2022/1/6,2013,27,7,13,-14,75,528
2022/1/6,2013,84,5,73,-11,134,917
2022/1/6,2014,14,5,12,-2,159,1105
2022/1/6,2014,-5,29,-16,-11,207,1428
2022/1/6,2014,-8,11,-21,-13,138,977
2022/1/6,2015,19,23,31,12,98,701
2022/1/6,2015,93,5,85,-8,92,587
2022/1/6,2016,26,10,6,-20,137,977
2022/1/6,2016,-12,3,-23,-11,37,190
2022/1/6,2016,-5,15,-24,-19,142,936
2022/1/6,2017,5,7,-8,-13,205,1362
2022/1/6,2017,-1,8,-13,-12,200,1297
2022/1/6,2018,8,6,-7,-15,131,874
2022/1/6,2018,109,5,93,-16,46,239
2022/1/6,2019,-2,-22,24,26,148,994
2022/1/6,2019,22,7,24,2,120,879
2022/1/6,2020,-8,19,-5,3,50,312
2022/1/6,2021,-9,9,-11,-2,154,1242
2022/1/6,2021,-10,10,-21,-11,159,1032
2022/1/6,2022,0,6,-3,-3,183,1476
2022/1/6,2022,10,17,13,3,42,224
2022/1/6,2023,-12,2,-27,-15,72,482
2022/1/6,2023,-5,5,-24,-19,146,1041
2022/1/6,2024,-12,-21,-6,6,60,396
2022/1/6,2025,-6,6,18,24,134,861
2022/1/6,2025,-9,12,-11,-2,77,528
2022/1/6,2029,49,8,44,-5,37,192
2022/1/6,2029,38,4,14,-24,137,955
2022/1/6,2029,9,9,4,-5,136,928
2022/1/6,2030,0,46,36,36,105,862
2022/1/6,2030,-11,17,-20,-9,279,2146
2022/1/6,2031,-2,24,6,8,50,247
2022/1/6,2031,10,6,-4,-14,49,323
2022/1/6,2031,73,5,47,-26,141,985
2022/1/6,2033,75,-7,59,-16,93,622
2022/1/6,2033,29,12,23,-6,46,239
2022/1/6,2034,29,-2,19,-10,115,789
2022/1/6,2034,-3,9,-23,-20,196,1303
2022/1/6,2035,-6,27,-7,-1,221,1416
2022/1/6,2037,-6,0,-39,-33,79,583
2022/1/6,2039,21,8,10,-11,147,994
2022/1/6,2039,140,9,144,4,155,1216
2022/1/6,2042,10,-4,10,0,79,563
2022/1/6,2043,11,1,-2,-13,39,216
2022/1/6,2044,59,9,46,-13,38,191
2022/1/6,2044,18,8,14,-4,152,1235
2022/1/6,2048,27,18,10,-17,72,563
2022/1/6,2049,158,-30,172,14,95,672
2022/1/6,2049,384,12,384,0,167,1374
2022/1/6,2049,-4,10,-7,-3,145,1235
2022/1/6,2049,-7,9,-19,-12,202,1297
2022/1/6,2050,-7,-32,2,9,35,164
2022/1/6,2051,-4,13,5,9,139,1090
2022/1/6,2051,13,9,-9,-22,140,957
2022/1/6,2051,-6,5,-41,-35,155,1119
2022/1/6,2052,17,18,8,-9,225,1504
2022/1/6,2052,17,4,17,0,148,1211
2022/1/6,2053,-6,-16,-12,-6,37,216
2022/1/6,2054,-11,6,-22,-11,76,528
2022/1/6,2054,42,9,39,-3,65,441
2022/1/6,2055,-10,4,-39,-29,150,986
2022/1/6,2057,67,7,52,-15,30,148
2022/1/6,2057,8,12,4,-4,234,1521
2022/1/6,2058,-10,-33,2,12,51,280
2022/1/6,2058,-12,3,-36,-24,71,460
2022/1/6,2059,43,-4,34,-9,48,319
2022/1/6,2059,69,16,49,-20,106,793
2022/1/6,2059,8,11,5,-3,41,190
2022/1/6,2059,-4,0,-14,-10,70,447
2022/1/6,2100,232,121,349,117,104,631
2022/1/6,2102,-3,0,-20,-17,101,597
2022/1/6,2104,16,13,10,-6,51,347
2022/1/6,2104,79,8,69,-10,127,849
2022/1/6,2104,-11,2,-42,-31,110,731
2022/1/6,2105,-2,8,-10,-8,129,874
2022/1/6,2105,4,8,-10,-14,160,1105
2022/1/6,2105,10,8,5,-5,136,1067
2022/1/6,2106,-10,-7,-30,-20,82,539
2022/1/6,2106,10,15,11,1,48,237
2022/1/6,2107,1,21,-9,-10,42,224
2022/1/6,2107,-14,1,-22,-8,80,569
2022/1/6,2107,-1,11,-34,-33,113,852
2022/1/6,2108,-3,11,-19,-16,174,1282
2022/1/6,2109,-12,9,-20,-8,69,469
2022/1/6,2109,-10,6,-21,-11,133,1055
2022/1/6,2111,-4,1,-17,-13,124,853
2022/1/6,2111,-3,-3,-15,-12,128,812
2022/1/6,2112,-8,6,-27,-19,146,1017
2022/1/6,2112,-4,-5,11,15,214,1389
2022/1/6,2114,25,13,28,3,107,794
2022/1/6,2114,20,3,19,-1,121,879
2022/1/6,2115,3,20,0,-3,27,140
2022/1/6,2115,6,-3,-1,-7,68,408
2022/1/6,2115,24,6,15,-9,188,1246
2022/1/6,2115,-4,-4,-13,-9,141,929
2022/1/6,2117,-10,6,-22,-12,165,1061
2022/1/6,2118,-8,13,-18,-10,246,1562
2022/1/6,2119,-3,20,-10,-7,49,316
2022/1/6,2120,-11,-5,-24,-13,36,190
2022/1/6,2120,-7,-4,-25,-18,144,985
2022/1/6,2120,-5,-5,-13,-8,115,868
2022/1/6,2121,-2,9,-13,-11,80,592
2022/1/6,2121,86,5,71,-15,52,302
2022/1/6,2122,-9,7,-15,-6,149,1171
2022/1/6,2123,-10,16,-5,5,137,1090
2022/1/6,2123,0,13,-12,-12,86,641
2022/1/6,2124,-7,-43,16,23,28,134
2022/1/6,2124,-6,-3,-4,2,134,1055
2022/1/6,2124,8,12,9,1,133,1069
2022/1/6,2124,-8,0,-15,-7,43,247
2022/1/6,2124,-7,5,-21,-14,78,431
2022/1/6,2125,9,25,2,-7,26,123
2022/1/6,2125,-10,1,-20,-10,89,650
2022/1/6,2125,48,-12,40,-8,131,937
2022/1/6,2125,5,7,-19,-24,118,801
2022/1/6,2125,16,16,-14,-30,182,1660
2022/1/6,2125,19,9,14,-5,48,247
2022/1/6,2125,-6,10,-18,-12,220,1391
2022/1/6,2126,-6,-9,-18,-12,185,1192
2022/1/6,2127,7,58,44,37,46,282
2022/1/6,2127,92,5,77,-15,77,562
2022/1/6,2127,-7,0,-17,-10,214,1389
2022/1/6,2128,-9,-17,2,11,63,354
2022/1/6,2129,10,3,-16,-26,119,761
2022/1/6,2130,106,7,85,-21,104,696
2022/1/6,2130,5,7,-14,-19,154,1021
2022/1/6,2131,-6,-3,1,-7,117,767
2022/1/6,2131,51,8,-13,-10,68,436
2022/1/6,2131,1,-13,41,0,70,461
2022/1/6,2132,0,-1,-11,-11,162,999
2022/1/6,2133,16,30,14,-2,48,295
2022/1/6,2133,107,-6,112,5,181,1172
2022/1/6,2133,-4,14,-12,-8,221,1391
2022/1/6,2134,-17,6,-35,-18,125,854
2022/1/6,2134,26,-5,29,3,125,989
2022/1/6,2134,10,0,-5,-15,102,641
2022/1/6,2135,-1,-24,8,9,65,383
2022/1/6,2137,8,20,-7,-15,135,926
2022/1/6,2138,-2,-3,-7,-5,117,695
2022/1/6,2140,-10,-13,-4,6,147,922
2022/1/6,2140,0,17,-8,-8,48,308
2022/1/6,2140,12,-6,-4,-16,47,309
2022/1/6,2140,-6,2,-10,-4,151,1222
2022/1/6,2140,76,12,70,-6,112,721
2022/1/6,2141,-8,3,7,15,175,987
2022/1/6,2141,20,-14,17,-3,139,918
2022/1/6,2141,-10,28,2,12,151,1205
2022/1/6,2143,2,27,9,7,134,931
2022/1/6,2143,8,8,-21,-29,157,1121
2022/1/6,2144,26,22,28,2,36,191
2022/1/6,2144,-4,15,-8,-4,30,158
2022/1/6,2144,7,-2,-1,-8,60,304
2022/1/6,2145,-9,-38,11,20,35,175
2022/1/6,2145,25,5,0,-25,184,1217
2022/1/6,2147,155,12,147,-8,112,883
2022/1/6,2149,10,6,-6,-16,35,189
2022/1/6,2149,4,-3,-1,-5,26,148
2022/1/6,2150,7,9,4,-3,189,1482
2022/1/6,2150,-1,-27,15,16,79,500
2022/1/6,2152,225,23,227,2,113,883
2022/1/6,2152,-3,16,-4,-1,38,190
2022/1/6,2152,38,5,22,-16,178,1464
2022/1/6,2152,-5,1,-7,-2,158,1235
2022/1/6,2153,175,1,158,-17,81,602
2022/1/6,2153,59,9,43,-16,99,775
2022/1/6,2155,149,6,130,-19,87,570
2022/1/6,2156,10,5,-4,-14,203,1342
2022/1/6,2157,-8,12,-40,-32,208,1416
2022/1/6,2159,132,14,121,-11,53,359
2022/1/6,2202,-3,45,15,18,98,603
2022/1/6,2203,182,9,173,-9,159,1109
2022/1/6,2204,34,4,24,-10,45,247
2022/1/6,2204,-3,15,-8,-5,46,247
2022/1/6,2206,3,9,-4,-7,43,224
2022/1/6,2208,0,14,-2,-2,36,187
2022/1/6,2208,52,5,23,-29,158,1102
2022/1/6,2209,15,15,-21,-36,116,801
2022/1/6,2209,61,10,59,-2,79,583
2022/1/6,2212,-5,14,-10,-5,63,396
2022/1/6,2215,-11,5,-28,-17,147,994
2022/1/6,2215,-6,8,-23,-17,132,1055
2022/1/6,2216,28,24,24,-4,141,964
2022/1/6,2218,14,10,-18,-32,122,925
2022/1/6,2218,-10,6,-26,-16,179,1464
2022/1/6,2222,0,11,-6,-6,71,469
2022/1/6,2223,-4,9,-30,-26,109,801
2022/1/6,2224,8,13,0,-8,52,270
2022/1/6,2225,26,14,5,-21,203,1372
2022/1/6,2226,90,-1,85,-5,147,1209
2022/1/6,2228,106,6,89,-17,111,862
2022/1/6,2228,53,8,38,-15,100,689
2022/1/6,2229,-8,-3,1,9,158,1235
2022/1/6,2234,0,4,-39,-39,143,986
2022/1/6,2236,8,5,-15,-23,156,1119
2022/1/6,2236,-1,13,-19,-18,157,1095
2022/1/6,2238,4,8,-12,-16,103,696
2022/1/6,2238,21,3,18,-3,109,843
2022/1/6,2240,-4,21,7,11,36,164
2022/1/6,2240,31,8,25,-6,45,277
2022/1/6,2240,-2,17,-7,-5,85,641
2022/1/6,2241,-8,13,-14,-6,79,588
2022/1/6,2241,-5,12,-32,-27,120,925
2022/1/6,2242,-3,17,-11,-8,62,335
2022/1/6,2242,18,10,12,-6,94,623
2022/1/6,2242,58,44,63,5,159,1067
2022/1/6,2243,-2,14,-11,-9,92,715
2022/1/6,2243,36,5,28,-8,41,192
2022/1/6,2244,1,12,-20,-21,144,1041
2022/1/6,2244,25,13,7,-18,222,1874
2022/1/6,2244,43,7,39,-4,131,1055
2022/1/6,2244,-4,7,-21,-17,138,985
2022/1/6,2245,15,23,17,2,49,309
2022/1/6,2245,-5,18,-13,-8,156,1103
2022/1/6,2247,-16,9,-23,-7,48,247
2022/1/6,2247,353,7,330,-23,216,1416
2022/1/6,2248,1,10,-21,-22,212,1430
2022/1/6,2250,-4,7,-20,-16,108,721
2022/1/6,2251,44,3,27,-17,108,731
2022/1/6,2252,-5,5,-34,-29,135,977
2022/1/6,2252,2,7,-20,-22,139,964
2022/1/6,2252,-5,3,-17,-12,143,936
2022/1/6,2254,44,4,34,-10,50,347
2022/1/6,2255,62,6,60,-2,52,293
2022/1/6,2256,2,4,-3,-5,169,1379
2022/1/6,2257,31,2,17,-14,36,189
2022/1/6,2257,2,11,-16,-18,200,1303
2022/1/6,2257,52,33,50,-2,223,1521
2022/1/6,2258,-7,17,-36,-29,135,1097
2022/1/6,2258,-2,-8,-4,-2,212,1389
2022/1/6,2301,-2,17,-21,-19,219,1416
2022/1/6,2301,153,21,151,-2,197,1315
2022/1/6,2301,-5,12,-30,-25,164,1143
2022/1/6,2303,11,6,8,-3,115,879
2022/1/6,2304,-5,10,4,9,155,1164
2022/1/6,2311,74,5,56,-18,126,849
2022/1/6,2312,13,13,-18,-31,198,1381
2022/1/6,2313,3,16,-2,-5,76,551
2022/1/6,2314,-11,9,-18,-7,25,140
2022/1/6,2315,96,4,100,4,153,1242
2022/1/6,2316,-5,10,-12,-7,25,89
2022/1/6,2319,39,7,-1,-40,155,1149
2022/1/6,2321,-6,11,-23,-17,154,1105
2022/1/6,2322,19,11,-7,-26,151,1075
2022/1/6,2322,42,3,17,-25,107,793
2022/1/6,2323,48,11,38,-10,99,775
2022/1/6,2325,90,8,80,-10,39,239
2022/1/6,2325,-10,1,-18,-8,148,1205
2022/1/6,2326,-7,7,8,15,216,1504
2022/1/6,2326,153,2,141,-12,49,319
2022/1/6,2326,-2,10,-5,-3,155,1235
2022/1/6,2327,22,9,-13,-35,193,1400
2022/1/6,2327,-3,19,-4,-1,32,158
2022/1/6,2329,-7,-14,18,25,75,581
2022/1/6,2329,17,6,14,-3,135,1067
2022/1/6,2329,309,5,299,-10,50,296
2022/1/6,2330,-9,7,-15,-6,22,102
2022/1/6,2331,157,8,143,-14,85,641
2022/1/6,2332,-13,8,-21,-8,104,721
2022/1/6,2332,14,34,9,-5,206,1391
2022/1/6,2333,-9,6,-5,4,151,1211
2022/1/6,2334,-3,9,-10,-7,48,247
2022/1/6,2334,0,13,-4,-4,32,134
2022/1/6,2335,-3,10,-14,-11,47,282
2022/1/6,2337,-7,8,-14,-7,60,354
2022/1/6,2338,-1,13,-16,-15,171,1214
2022/1/6,2338,-2,20,-3,-1,25,113
2022/1/6,2338,-7,2,-36,-29,129,912
2022/1/6,2339,-6,2,-7,-1,173,1379
2022/1/6,2340,9,11,-1,-10,73,461
2022/1/6,2340,205,8,185,-20,76,563
2022/1/6,2340,-6,9,-19,-13,147,1171
2022/1/6,2340,1,10,-3,-4,41,190
2022/1/6,2341,57,11,56,-1,169,1390
2022/1/6,2341,4,14,-21,-25,152,1121
2022/1/6,2343,-3,8,-15,-12,100,689
2022/1/6,2344,54,0,54,0,111,872
2022/1/6,2346,-3,15,-7,-4,41,229
2022/1/6,2347,-1,8,-10,-9,50,312
2022/1/6,2351,-9,22,-8,1,48,347
2022/1/6,2352,18,5,-3,-21,208,1372
2022/1/6,2353,-2,6,-3,-1,112,872
2022/1/6,2353,63,9,37,-26,208,1389
2022/1/6,2355,143,16,119,-24,244,1698
2022/1/6,2356,4,8,3,-1,148,1211
2022/1/6,2357,1,7,-9,-10,111,731
2022/1/6,2359,-4,12,-3,1,155,1242
2022/1/7,1,-5,9,-20,-15,190,1635
2022/1/7,1,-2,7,-19,-17,124,874
2022/1/7,1,-7,0,-20,-13,144,1032
2022/1/7,4,76,21,48,-28,198,1389
2022/1/7,4,-3,6,-18,-15,122,1055
2022/1/7,7,-12,6,-22,-10,157,1346
2022/1/7,7,-7,7,-18,-11,109,868
2022/1/7,8,24,6,12,-12,147,1242
2022/1/7,10,-3,60,45,48,132,1090
2022/1/7,10,32,7,27,-5,149,1205
2022/1/7,13,21,17,15,-6,197,1660
2022/1/7,15,42,-1,57,15,206,1504
2022/1/7,16,-6,19,-11,-5,138,1042
2022/1/7,17,33,13,15,-18,158,1121
2022/1/7,19,15,25,26,11,46,229
2022/1/7,20,156,8,161,5,148,1205
2022/1/7,24,42,13,31,-11,141,1211
2022/1/7,25,52,10,57,5,184,1504
2022/1/7,25,23,12,15,-8,144,1235
2022/1/7,28,30,9,14,-16,133,912
2022/1/7,31,205,10,166,-39,105,761
2022/1/7,41,85,34,67,-18,127,1097
2022/1/7,46,33,3,25,-8,139,964
